y,empirical_cdf,exact_cdf
1.1292131624,0.8165100000,0.8161839489
1.1292260875,0.8165200000,0.8161875126
1.1292332163,0.8165300000,0.8161894782
1.1292668655,0.8165400000,0.8161987555
1.1292871524,0.8165500000,0.8162043486
1.1293083724,0.8165600000,0.8162101987
1.1294042632,0.8165700000,0.8162366324
1.1294587453,0.8165800000,0.8162516495
1.1294688654,0.8165900000,0.8162544388
1.1294753177,0.8166000000,0.8162562172
1.1295002827,0.8166100000,0.8162630978
1.1295118345,0.8166200000,0.8162662815
1.1295637806,0.8166300000,0.8162805974
1.1295742048,0.8166400000,0.8162834700
1.1295919545,0.8166500000,0.8162883613
1.1296580757,0.8166600000,0.8163065813
1.1297001900,0.8166700000,0.8163181851
1.1297139273,0.8166800000,0.8163219700
1.1297502560,0.8166900000,0.8163319789
1.1298162052,0.8167000000,0.8163501471
1.1298835793,0.8167100000,0.8163687061
1.1299648650,0.8167200000,0.8163910946
1.1299706898,0.8167300000,0.8163926988
1.1300006292,0.8167400000,0.8164009443
1.1300556014,0.8167500000,0.8164160829
1.1301102839,0.8167600000,0.8164311405
1.1301173208,0.8167700000,0.8164330781
1.1301379837,0.8167800000,0.8164387676
1.1301650081,0.8167900000,0.8164462084
1.1301874856,0.8168000000,0.8164523970
1.1302921724,0.8168100000,0.8164812173
1.1303427803,0.8168200000,0.8164951480
1.1303514031,0.8168300000,0.8164975215
1.1304351417,0.8168400000,0.8165205694
1.1304458096,0.8168500000,0.8165235054
1.1305223665,0.8168600000,0.8165445738
1.1305423820,0.8168700000,0.8165500816
1.1305607938,0.8168800000,0.8165551480
1.1306582122,0.8168900000,0.8165819524
1.1306894994,0.8169000000,0.8165905601
1.1307330280,0.8169100000,0.8166025351
1.1307387105,0.8169200000,0.8166040983
1.1307895334,0.8169300000,0.8166180789
1.1308105879,0.8169400000,0.8166238703
1.1308243752,0.8169500000,0.8166276626
1.1309012448,0.8169600000,0.8166488050
1.1309308586,0.8169700000,0.8166569495
1.1309688099,0.8169800000,0.8166673863
1.1309879142,0.8169900000,0.8166726399
1.1310146869,0.8170000000,0.8166800020
1.1310608889,0.8170100000,0.8166927062
1.1310901778,0.8170200000,0.8167007593
1.1311330501,0.8170300000,0.8167125466
1.1311764586,0.8170400000,0.8167244806
1.1311809574,0.8170500000,0.8167257174
1.1311994868,0.8170600000,0.8167308113
1.1312606702,0.8170700000,0.8167476300
1.1312706025,0.8170800000,0.8167503602
1.1312709176,0.8170900000,0.8167504468
1.1312989350,0.8171000000,0.8167581479
1.1313215321,0.8171100000,0.8167643589
1.1313660068,0.8171200000,0.8167765825
1.1314112655,0.8171300000,0.8167890208
1.1314123314,0.8171400000,0.8167893137
1.1314616060,0.8171500000,0.8168028546
1.1314962050,0.8171600000,0.8168123621
1.1315285450,0.8171700000,0.8168212483
1.1315600391,0.8171800000,0.8168299017
1.1316242048,0.8171900000,0.8168475307
1.1316743495,0.8172000000,0.8168613063
1.1316855560,0.8172100000,0.8168643848
1.1317227925,0.8172200000,0.8168746135
1.1317255134,0.8172300000,0.8168753609
1.1317287140,0.8172400000,0.8168762401
1.1317484945,0.8172500000,0.8168816734
1.1317647747,0.8172600000,0.8168861452
1.1317989079,0.8172700000,0.8168955203
1.1318178902,0.8172800000,0.8169007339
1.1318297332,0.8172900000,0.8169039865
1.1318589271,0.8173000000,0.8169120043
1.1318639274,0.8173100000,0.8169133775
1.1319063712,0.8173200000,0.8169250335
1.1319191824,0.8173300000,0.8169285515
1.1319617399,0.8173400000,0.8169402378
1.1319993802,0.8173500000,0.8169505731
1.1320373365,0.8173600000,0.8169609946
1.1320597941,0.8173700000,0.8169671604
1.1320982083,0.8173800000,0.8169777067
1.1321123733,0.8173900000,0.8169815955
1.1321943486,0.8174000000,0.8170040986
1.1321946149,0.8174100000,0.8170041717
1.1322091043,0.8174200000,0.8170081489
1.1322783987,0.8174300000,0.8170271683
1.1323154783,0.8174400000,0.8170373449
1.1323880605,0.8174500000,0.8170572636
1.1324195953,0.8174600000,0.8170659170
1.1324643707,0.8174700000,0.8170782030
1.1326081377,0.8174800000,0.8171176459
1.1326297012,0.8174900000,0.8171235612
1.1326321202,0.8175000000,0.8171242247
1.1326843474,0.8175100000,0.8171385508
1.1326918444,0.8175200000,0.8171406072
1.1326940514,0.8175300000,0.8171412125
1.1326957508,0.8175400000,0.8171416786
1.1327012022,0.8175500000,0.8171431739
1.1327059559,0.8175600000,0.8171444777
1.1327539323,0.8175700000,0.8171576364
1.1328187920,0.8175800000,0.8171754242
1.1328837430,0.8175900000,0.8171932353
1.1329029226,0.8176000000,0.8171984944
1.1329405142,0.8176100000,0.8172088019
1.1329510372,0.8176200000,0.8172116871
1.1330503326,0.8176300000,0.8172389101
1.1330747269,0.8176400000,0.8172455975
1.1330817781,0.8176500000,0.8172475304
1.1331401597,0.8176600000,0.8172635338
1.1331701093,0.8176700000,0.8172717430
1.1332004273,0.8176800000,0.8172800527
1.1332105585,0.8176900000,0.8172828294
1.1332214357,0.8177000000,0.8172858106
1.1332633458,0.8177100000,0.8172972966
1.1332673763,0.8177200000,0.8172984011
1.1332702954,0.8177300000,0.8172992012
1.1332849748,0.8177400000,0.8173032240
1.1332930835,0.8177500000,0.8173054461
1.1333304643,0.8177600000,0.8173156898
1.1333988794,0.8177700000,0.8173344363
1.1334597074,0.8177800000,0.8173511024
1.1334844906,0.8177900000,0.8173578922
1.1334900742,0.8178000000,0.8173594219
1.1335245560,0.8178100000,0.8173688683
1.1335663917,0.8178200000,0.8173803287
1.1336147412,0.8178300000,0.8173935725
1.1336261622,0.8178400000,0.8173967008
1.1336349772,0.8178500000,0.8173991153
1.1337036055,0.8178600000,0.8174179117
1.1337056612,0.8178700000,0.8174184747
1.1337082218,0.8178800000,0.8174191760
1.1337507084,0.8178900000,0.8174308115
1.1337823451,0.8179000000,0.8174394751
1.1338011170,0.8179100000,0.8174446155
1.1338204421,0.8179200000,0.8174499073
1.1338457149,0.8179300000,0.8174568275
1.1338741468,0.8179400000,0.8174646124
1.1338815603,0.8179500000,0.8174666422
1.1339374250,0.8179600000,0.8174819374
1.1339527398,0.8179700000,0.8174861302
1.1339606509,0.8179800000,0.8174882960
1.1339993772,0.8179900000,0.8174988977
1.1340101210,0.8180000000,0.8175018388
1.1340123971,0.8180100000,0.8175024618
1.1340600933,0.8180200000,0.8175155181
1.1341293116,0.8180300000,0.8175344639
1.1341427712,0.8180400000,0.8175381478
1.1341601989,0.8180500000,0.8175429176
1.1341662884,0.8180600000,0.8175445842
1.1342003917,0.8180700000,0.8175539174
1.1342139974,0.8180800000,0.8175576408
1.1342238547,0.8180900000,0.8175603384
1.1342667468,0.8181000000,0.8175720759
1.1343036275,0.8181100000,0.8175821677
1.1343098408,0.8181200000,0.8175838678
1.1343253294,0.8181300000,0.8175881058
1.1343848174,0.8181400000,0.8176043821
1.1343972439,0.8181500000,0.8176077818
1.1344043926,0.8181600000,0.8176097376
1.1344609599,0.8181700000,0.8176252129
1.1344638230,0.8181800000,0.8176259962
1.1344722933,0.8181900000,0.8176283133
1.1345808235,0.8182000000,0.8176580002
1.1346479419,0.8182100000,0.8176763570
1.1346661507,0.8182200000,0.8176813368
1.1347102735,0.8182300000,0.8176934030
1.1347104404,0.8182400000,0.8176934486
1.1347248654,0.8182500000,0.8176973932
1.1347317366,0.8182600000,0.8176992722
1.1348480467,0.8182700000,0.8177310745
1.1348939053,0.8182800000,0.8177436120
1.1349297185,0.8182900000,0.8177534025
1.1349391725,0.8183000000,0.8177559869
1.1350137650,0.8183100000,0.8177763768
1.1350138485,0.8183200000,0.8177763997
1.1351721171,0.8183300000,0.8178196549
1.1352140461,0.8183400000,0.8178311125
1.1352435556,0.8183500000,0.8178391759
1.1352483325,0.8183600000,0.8178404812
1.1353627470,0.8183700000,0.8178717410
1.1353817287,0.8183800000,0.8178769266
1.1354638172,0.8183900000,0.8178993505
1.1355019081,0.8184000000,0.8179097548
1.1355783471,0.8184100000,0.8179306318
1.1355913773,0.8184200000,0.8179341904
1.1356288565,0.8184300000,0.8179444256
1.1356485024,0.8184400000,0.8179497905
1.1357030231,0.8184500000,0.8179646782
1.1358072561,0.8184600000,0.8179931371
1.1358174901,0.8184700000,0.8179959310
1.1358611041,0.8184800000,0.8180078375
1.1359415456,0.8184900000,0.8180297958
1.1359905692,0.8185000000,0.8180431766
1.1360185537,0.8185100000,0.8180508143
1.1360476244,0.8185200000,0.8180587483
1.1360532296,0.8185300000,0.8180602780
1.1360980825,0.8185400000,0.8180725183
1.1361037750,0.8185500000,0.8180740718
1.1361186654,0.8185600000,0.8180781351
1.1361914307,0.8185700000,0.8180979905
1.1362113748,0.8185800000,0.8181034322
1.1362177544,0.8185900000,0.8181051728
1.1362593771,0.8186000000,0.8181165289
1.1362742044,0.8186100000,0.8181205741
1.1362969451,0.8186200000,0.8181267781
1.1363884349,0.8186300000,0.8181517357
1.1363935085,0.8186400000,0.8181531196
1.1365363939,0.8186500000,0.8181920904
1.1365909429,0.8186600000,0.8182069659
1.1366087711,0.8186700000,0.8182118274
1.1366637411,0.8186800000,0.8182268161
1.1366664651,0.8186900000,0.8182275589
1.1366769172,0.8187000000,0.8182304087
1.1367380451,0.8187100000,0.8182470747
1.1367636337,0.8187200000,0.8182540508
1.1367729925,0.8187300000,0.8182566022
1.1368032133,0.8187400000,0.8182648406
1.1368199488,0.8187500000,0.8182694027
1.1368420488,0.8187600000,0.8182754270
1.1368493245,0.8187700000,0.8182774102
1.1368560844,0.8187800000,0.8182792529
1.1368975983,0.8187900000,0.8182905684
1.1369149222,0.8188000000,0.8182952902
1.1369541349,0.8188100000,0.8183059776
1.1369543024,0.8188200000,0.8183060233
1.1370338352,0.8188300000,0.8183276979
1.1370516206,0.8188400000,0.8183325445
1.1370572342,0.8188500000,0.8183340742
1.1370874663,0.8188600000,0.8183423122
1.1370923743,0.8188700000,0.8183436496
1.1371152353,0.8188800000,0.8183498788
1.1372176809,0.8188900000,0.8183777905
1.1372248137,0.8189000000,0.8183797337
1.1372312663,0.8189100000,0.8183814916
1.1372335721,0.8189200000,0.8183821198
1.1373228382,0.8189300000,0.8184064366
1.1373336374,0.8189400000,0.8184093782
1.1373362103,0.8189500000,0.8184100790
1.1373664020,0.8189600000,0.8184183026
1.1374074553,0.8189700000,0.8184294840
1.1375075433,0.8189800000,0.8184567415
1.1375918316,0.8189900000,0.8184796930
1.1376307883,0.8190000000,0.8184902999
1.1376601997,0.8190100000,0.8184983074
1.1376727336,0.8190200000,0.8185017197
1.1376991895,0.8190300000,0.8185089221
1.1377312108,0.8190400000,0.8185176393
1.1377755233,0.8190500000,0.8185297018
1.1378400009,0.8190600000,0.8185472521
1.1378659056,0.8190700000,0.8185543027
1.1378893029,0.8190800000,0.8185606706
1.1381001627,0.8190900000,0.8186180489
1.1381056003,0.8191000000,0.8186195283
1.1381689459,0.8191100000,0.8186367620
1.1382414150,0.8191200000,0.8186564757
1.1382642863,0.8191300000,0.8186626970
1.1383012894,0.8191400000,0.8186727618
1.1383431109,0.8191500000,0.8186841365
1.1383897397,0.8191600000,0.8186968178
1.1383964553,0.8191700000,0.8186986442
1.1384164175,0.8191800000,0.8187040729
1.1384573882,0.8191900000,0.8187152143
1.1385280545,0.8192000000,0.8187344293
1.1386227679,0.8192100000,0.8187601799
1.1386724636,0.8192200000,0.8187736897
1.1388031819,0.8192300000,0.8188092206
1.1388801665,0.8192400000,0.8188301427
1.1389250078,0.8192500000,0.8188423282
1.1389727278,0.8192600000,0.8188552950
1.1389779429,0.8192700000,0.8188567120
1.1390117293,0.8192800000,0.8188658920
1.1390243915,0.8192900000,0.8188693323
1.1392043759,0.8193000000,0.8189182268
1.1392155931,0.8193100000,0.8189212736
1.1392449545,0.8193200000,0.8189292485
1.1392464958,0.8193300000,0.8189296671
1.1392896900,0.8193400000,0.8189413985
1.1393823819,0.8193500000,0.8189665708
1.1394038776,0.8193600000,0.8189724078
1.1394249693,0.8193700000,0.8189781350
1.1394287953,0.8193800000,0.8189791739
1.1394802200,0.8193900000,0.8189931368
1.1395230485,0.8194000000,0.8190047648
1.1395913251,0.8194100000,0.8190233004
1.1397117459,0.8194200000,0.8190559875
1.1397119587,0.8194300000,0.8190560453
1.1397747673,0.8194400000,0.8190730917
1.1398261723,0.8194500000,0.8190870420
1.1398262753,0.8194600000,0.8190870699
1.1398403704,0.8194700000,0.8190908949
1.1399147221,0.8194800000,0.8191110701
1.1399187089,0.8194900000,0.8191121519
1.1399580798,0.8195000000,0.8191228341
1.1399985396,0.8195100000,0.8191338112
1.1400789394,0.8195200000,0.8191556223
1.1401452935,0.8195300000,0.8191736210
1.1401817265,0.8195400000,0.8191835028
1.1402393750,0.8195500000,0.8191991379
1.1402404035,0.8195600000,0.8191994168
1.1402815226,0.8195700000,0.8192105680
1.1402944442,0.8195800000,0.8192140721
1.1403477972,0.8195900000,0.8192285397
1.1403680034,0.8196000000,0.8192340187
1.1404478398,0.8196100000,0.8192556649
1.1405014559,0.8196200000,0.8192702006
1.1405386676,0.8196300000,0.8192802882
1.1405749675,0.8196400000,0.8192901281
1.1406506898,0.8196500000,0.8193106526
1.1406924030,0.8196600000,0.8193219579
1.1407039184,0.8196700000,0.8193250787
1.1407151729,0.8196800000,0.8193281288
1.1408169548,0.8196900000,0.8193557104
1.1408754747,0.8197000000,0.8193715666
1.1408850753,0.8197100000,0.8193741678
1.1409453578,0.8197200000,0.8193905000
1.1409788900,0.8197300000,0.8193995841
1.1409891384,0.8197400000,0.8194023604
1.1411622950,0.8197500000,0.8194492618
1.1411725823,0.8197600000,0.8194520478
1.1412094755,0.8197700000,0.8194620390
1.1412965153,0.8197800000,0.8194856085
1.1413084626,0.8197900000,0.8194888434
1.1413399836,0.8198000000,0.8194973781
1.1413836216,0.8198100000,0.8195091928
1.1414178518,0.8198200000,0.8195184600
1.1414201705,0.8198300000,0.8195190877
1.1415174289,0.8198400000,0.8195454157
1.1415564557,0.8198500000,0.8195559792
1.1415930519,0.8198600000,0.8195658843
1.1416482864,0.8198700000,0.8195808330
1.1417078240,0.8198800000,0.8195969448
1.1417168945,0.8198900000,0.8195993993
1.1417570567,0.8199000000,0.8196102669
1.1417857541,0.8199100000,0.8196180318
1.1418337379,0.8199200000,0.8196310145
1.1418519771,0.8199300000,0.8196359491
1.1418530081,0.8199400000,0.8196362280
1.1418910045,0.8199500000,0.8196465075
1.1419294455,0.8199600000,0.8196569066
1.1419689560,0.8199700000,0.8196675945
1.1419954795,0.8199800000,0.8196747690
1.1420342141,0.8199900000,0.8196852459
1.1420817594,0.8200000000,0.8196981051
1.1420975139,0.8200100000,0.8197023659
1.1421003601,0.8200200000,0.8197031356
1.1421627484,0.8200300000,0.8197200075
1.1421952277,0.8200400000,0.8197287903
1.1422297218,0.8200500000,0.8197381175
1.1422464942,0.8200600000,0.8197426526
1.1422539118,0.8200700000,0.8197446582
1.1422919724,0.8200800000,0.8197549488
1.1423115073,0.8200900000,0.8197602304
1.1423173152,0.8201000000,0.8197618006
1.1423983346,0.8201100000,0.8197837034
1.1424313680,0.8201200000,0.8197926329
1.1424367204,0.8201300000,0.8197940798
1.1425917729,0.8201400000,0.8198359869
1.1427087317,0.8201500000,0.8198675918
1.1427105965,0.8201600000,0.8198680957
1.1428707910,0.8201700000,0.8199113747
1.1428786931,0.8201800000,0.8199135093
1.1429282658,0.8201900000,0.8199268999
1.1429365943,0.8202000000,0.8199291495
1.1429796541,0.8202100000,0.8199407798
1.1430052714,0.8202200000,0.8199476986
1.1430200804,0.8202300000,0.8199516982
1.1430343570,0.8202400000,0.8199555539
1.1430608747,0.8202500000,0.8199627153
1.1431106127,0.8202600000,0.8199761468
1.1431140082,0.8202700000,0.8199770637
1.1431501088,0.8202800000,0.8199868118
1.1431607476,0.8202900000,0.8199896845
1.1431880482,0.8203000000,0.8199970559
1.1432108483,0.8203100000,0.8200032120
1.1432257672,0.8203200000,0.8200072399
1.1432429562,0.8203300000,0.8200118807
1.1432431718,0.8203400000,0.8200119389
1.1432910466,0.8203500000,0.8200248638
1.1433316885,0.8203600000,0.8200358353
1.1433378986,0.8203700000,0.8200375116
1.1433552043,0.8203800000,0.8200421832
1.1434750871,0.8203900000,0.8200745410
1.1434915682,0.8204000000,0.8200789890
1.1434923654,0.8204100000,0.8200792042
1.1434991912,0.8204200000,0.8200810463
1.1435417318,0.8204300000,0.8200925267
1.1435553983,0.8204400000,0.8200962148
1.1436043086,0.8204500000,0.8201094130
1.1436221666,0.8204600000,0.8201142317
1.1436569038,0.8204700000,0.8201236045
1.1437260106,0.8204800000,0.8201422496
1.1437323107,0.8204900000,0.8201439492
1.1437529770,0.8205000000,0.8201495246
1.1437710444,0.8205100000,0.8201543987
1.1439025142,0.8205200000,0.8201898616
1.1439027041,0.8205300000,0.8201899128
1.1439049935,0.8205400000,0.8201905303
1.1439118235,0.8205500000,0.8201923724
1.1439818392,0.8205600000,0.8202112555
1.1440393942,0.8205700000,0.8202267764
1.1440527153,0.8205800000,0.8202303685
1.1440890049,0.8205900000,0.8202401539
1.1441477731,0.8206000000,0.8202559995
1.1441501513,0.8206100000,0.8202566407
1.1442545388,0.8206200000,0.8202847829
1.1442688333,0.8206300000,0.8202886363
1.1442778056,0.8206400000,0.8202910549
1.1444070705,0.8206500000,0.8203258966
1.1444903851,0.8206600000,0.8203483494
1.1445004353,0.8206700000,0.8203510577
1.1445104649,0.8206800000,0.8203537604
1.1445179112,0.8206900000,0.8203557669
1.1445264947,0.8207000000,0.8203580799
1.1445911671,0.8207100000,0.8203755058
1.1446161671,0.8207200000,0.8203822416
1.1447155576,0.8207300000,0.8204090181
1.1447407420,0.8207400000,0.8204158023
1.1447531090,0.8207500000,0.8204191336
1.1448224316,0.8207600000,0.8204378062
1.1448444579,0.8207700000,0.8204437387
1.1448846326,0.8207800000,0.8204545588
1.1449449563,0.8207900000,0.8204708043
1.1449497168,0.8208000000,0.8204720863
1.1449639396,0.8208100000,0.8204759164
1.1449703846,0.8208200000,0.8204776519
1.1449986447,0.8208300000,0.8204852617
1.1450319370,0.8208400000,0.8204942262
1.1450384586,0.8208500000,0.8204959822
1.1450418259,0.8208600000,0.8204968888
1.1450873551,0.8208700000,0.8205091474
1.1450944671,0.8208800000,0.8205110622
1.1452195259,0.8208900000,0.8205447290
1.1452651727,0.8209000000,0.8205570159
1.1452659253,0.8209100000,0.8205572185
1.1452770010,0.8209200000,0.8205601997
1.1453047482,0.8209300000,0.8205676679
1.1453640008,0.8209400000,0.8205836150
1.1453848510,0.8209500000,0.8205892262
1.1454850069,0.8209600000,0.8206161777
1.1455079221,0.8209700000,0.8206223436
1.1455488015,0.8209800000,0.8206333425
1.1455489901,0.8209900000,0.8206333932
1.1455928023,0.8210000000,0.8206451805
1.1456420112,0.8210100000,0.8206584188
1.1456431225,0.8210200000,0.8206587178
1.1456944661,0.8210300000,0.8206725293
1.1457461409,0.8210400000,0.8206864288
1.1459132817,0.8210500000,0.8207313791
1.1459228547,0.8210600000,0.8207339533
1.1459272152,0.8210700000,0.8207351258
1.1459280187,0.8210800000,0.8207353419
1.1459467928,0.8210900000,0.8207403901
1.1459773268,0.8211000000,0.8207486002
1.1459838179,0.8211100000,0.8207503455
1.1459952848,0.8211200000,0.8207534286
1.1460192724,0.8211300000,0.8207598780
1.1460349522,0.8211400000,0.8207640937
1.1460564712,0.8211500000,0.8207698790
1.1461033516,0.8211600000,0.8207824822
1.1461255536,0.8211700000,0.8207884505
1.1461720040,0.8211800000,0.8208009368
1.1461934841,0.8211900000,0.8208067105
1.1462303445,0.8212000000,0.8208166179
1.1462374895,0.8212100000,0.8208185383
1.1462901611,0.8212200000,0.8208326944
1.1463020076,0.8212300000,0.8208358781
1.1463379035,0.8212400000,0.8208455248
1.1463480838,0.8212500000,0.8208482605
1.1463528266,0.8212600000,0.8208495351
1.1463532131,0.8212700000,0.8208496389
1.1464088434,0.8212800000,0.8208645876
1.1465192772,0.8212900000,0.8208942590
1.1466045810,0.8213000000,0.8209171752
1.1466089286,0.8213100000,0.8209183430
1.1466142662,0.8213200000,0.8209197768
1.1466823315,0.8213300000,0.8209380596
1.1466883371,0.8213400000,0.8209396726
1.1467086843,0.8213500000,0.8209451376
1.1467437890,0.8213600000,0.8209545659
1.1467711170,0.8213700000,0.8209619052
1.1467893028,0.8213800000,0.8209667890
1.1468286758,0.8213900000,0.8209773623
1.1468390648,0.8214000000,0.8209801521
1.1468916782,0.8214100000,0.8209942798
1.1468946975,0.8214200000,0.8209950905
1.1469433435,0.8214300000,0.8210081519
1.1469594701,0.8214400000,0.8210124816
1.1469973996,0.8214500000,0.8210226647
1.1470081000,0.8214600000,0.8210255373
1.1470470731,0.8214700000,0.8210359998
1.1470518399,0.8214800000,0.8210372794
1.1470524332,0.8214900000,0.8210374387
1.1470559806,0.8215000000,0.8210383910
1.1471045551,0.8215100000,0.8210514300
1.1471414571,0.8215200000,0.8210613350
1.1472116914,0.8215300000,0.8210801855
1.1472160603,0.8215400000,0.8210813580
1.1472449242,0.8215500000,0.8210891043
1.1473451882,0.8215600000,0.8211160097
1.1473700001,0.8215700000,0.8211226673
1.1474205032,0.8215800000,0.8211362176
1.1474975643,0.8215900000,0.8211568915
1.1474979792,0.8216000000,0.8211570028
1.1475235623,0.8216100000,0.8211638657
1.1475395119,0.8216200000,0.8211681442
1.1475994912,0.8216300000,0.8211842328
1.1476367419,0.8216400000,0.8211942241
1.1476629433,0.8216500000,0.8212012514
1.1477449066,0.8216600000,0.8212232324
1.1477620250,0.8216700000,0.8212278229
1.1478022023,0.8216800000,0.8212385965
1.1478323385,0.8216900000,0.8212466771
1.1479110261,0.8217000000,0.8212677743
1.1479815655,0.8217100000,0.8212866848
1.1480110897,0.8217200000,0.8212945992
1.1480683162,0.8217300000,0.8213099386
1.1480690319,0.8217400000,0.8213101304
1.1481659604,0.8217500000,0.8213361087
1.1481979985,0.8217600000,0.8213446946
1.1482502430,0.8217700000,0.8213586947
1.1482614571,0.8217800000,0.8213616996
1.1482856149,0.8217900000,0.8213681728
1.1482897337,0.8218000000,0.8213692764
1.1483044087,0.8218100000,0.8213732084
1.1483098067,0.8218200000,0.8213746548
1.1483150066,0.8218300000,0.8213760480
1.1483572230,0.8218400000,0.8213873589
1.1483738269,0.8218500000,0.8213918074
1.1484082667,0.8218600000,0.8214010340
1.1484242740,0.8218700000,0.8214053223
1.1484725311,0.8218800000,0.8214182495
1.1485087910,0.8218900000,0.8214279623
1.1485635879,0.8219000000,0.8214426395
1.1486307449,0.8219100000,0.8214606256
1.1486814288,0.8219200000,0.8214741987
1.1487059114,0.8219300000,0.8214807548
1.1487884466,0.8219400000,0.8215028546
1.1488199268,0.8219500000,0.8215112831
1.1488202190,0.8219600000,0.8215113613
1.1488278648,0.8219700000,0.8215134083
1.1488486428,0.8219800000,0.8215189711
1.1488633596,0.8219900000,0.8215229111
1.1489350123,0.8220000000,0.8215420926
1.1489558893,0.8220100000,0.8215476810
1.1489686548,0.8220200000,0.8215510980
1.1489874121,0.8220300000,0.8215561188
1.1489892945,0.8220400000,0.8215566226
1.1491042700,0.8220500000,0.8215873949
1.1491634332,0.8220600000,0.8216032274
1.1492503726,0.8220700000,0.8216264904
1.1494001907,0.8220800000,0.8216665713
1.1494527124,0.8220900000,0.8216806203
1.1494655936,0.8221000000,0.8216840657
1.1494697719,0.8221100000,0.8216851833
1.1494760586,0.8221200000,0.8216868648
1.1494787310,0.8221300000,0.8216875796
1.1495051093,0.8221400000,0.8216946349
1.1495828732,0.8221500000,0.8217154322
1.1495938729,0.8221600000,0.8217183738
1.1496585094,0.8221700000,0.8217356582
1.1497436637,0.8221800000,0.8217584267
1.1498352844,0.8221900000,0.8217829210
1.1498618458,0.8222000000,0.8217900214
1.1499715849,0.8222100000,0.8218193538
1.1499906457,0.8222200000,0.8218244482
1.1499926860,0.8222300000,0.8218249935
1.1500121935,0.8222400000,0.8218302070
1.1500259741,0.8222500000,0.8218338899
1.1500397098,0.8222600000,0.8218375607
1.1500511422,0.8222700000,0.8218406159
1.1500574640,0.8222800000,0.8218423054
1.1500601091,0.8222900000,0.8218430122
1.1500661069,0.8223000000,0.8218446150
1.1500695693,0.8223100000,0.8218455403
1.1501840237,0.8223200000,0.8218761235
1.1501846616,0.8223300000,0.8218762940
1.1502055307,0.8223400000,0.8218818698
1.1502414841,0.8223500000,0.8218914755
1.1502664511,0.8223600000,0.8218981456
1.1503125651,0.8223700000,0.8219104647
1.1503138185,0.8223800000,0.8219107995
1.1503851077,0.8223900000,0.8219298422
1.1504579198,0.8224000000,0.8219492896
1.1504787956,0.8224100000,0.8219548650
1.1504834633,0.8224200000,0.8219561116
1.1504909749,0.8224300000,0.8219581177
1.1505455112,0.8224400000,0.8219726817
1.1505906958,0.8224500000,0.8219847474
1.1506003920,0.8224600000,0.8219873365
1.1507019956,0.8224700000,0.8220144645
1.1507328546,0.8224800000,0.8220227030
1.1507494602,0.8224900000,0.8220271361
1.1507606013,0.8225000000,0.8220301103
1.1507723216,0.8225100000,0.8220332391
1.1507971550,0.8225200000,0.8220398682
1.1508092354,0.8225300000,0.8220430929
1.1508793825,0.8225400000,0.8220618167
1.1509662197,0.8225500000,0.8220849927
1.1509701981,0.8225600000,0.8220860544
1.1510590731,0.8225700000,0.8221097710
1.1510716609,0.8225800000,0.8221131298
1.1512056222,0.8225900000,0.8221488711
1.1512327917,0.8226000000,0.8221561192
1.1512370666,0.8226100000,0.8221572596
1.1512551843,0.8226200000,0.8221620927
1.1513493386,0.8226300000,0.8221872072
1.1513672708,0.8226400000,0.8221919900
1.1513877946,0.8226500000,0.8221974638
1.1514131468,0.8226600000,0.8222042252
1.1514349483,0.8226700000,0.8222100395
1.1514802317,0.8226800000,0.8222221155
1.1514958118,0.8226900000,0.8222262701
1.1515456504,0.8227000000,0.8222395596
1.1516580023,0.8227100000,0.8222695147
1.1516929354,0.8227200000,0.8222788274
1.1517541159,0.8227300000,0.8222951363
1.1517994384,0.8227400000,0.8223072169
1.1519542149,0.8227500000,0.8223484661
1.1519757389,0.8227600000,0.8223542017
1.1520140615,0.8227700000,0.8223644132
1.1520495795,0.8227800000,0.8223738768
1.1520752540,0.8227900000,0.8223807174
1.1520920557,0.8228000000,0.8223851938
1.1521020743,0.8228100000,0.8223878630
1.1521172424,0.8228200000,0.8223919040
1.1521272352,0.8228300000,0.8223945661
1.1522088194,0.8228400000,0.8224162995
1.1522288184,0.8228500000,0.8224216267
1.1522511781,0.8228600000,0.8224275825
1.1522883644,0.8228700000,0.8224374871
1.1523040665,0.8228800000,0.8224416692
1.1523253639,0.8228900000,0.8224473414
1.1523465204,0.8229000000,0.8224529759
1.1524201451,0.8229100000,0.8224725826
1.1524401906,0.8229200000,0.8224779204
1.1524692642,0.8229300000,0.8224856621
1.1525340087,0.8229400000,0.8225029008
1.1525800227,0.8229500000,0.8225151515
1.1525935260,0.8229600000,0.8225187464
1.1526416083,0.8229700000,0.8225315465
1.1526669435,0.8229800000,0.8225382906
1.1526970923,0.8229900000,0.8225463158
1.1526987665,0.8230000000,0.8225467615
1.1527416218,0.8230100000,0.8225581683
1.1528168735,0.8230200000,0.8225781964
1.1529413454,0.8230300000,0.8226113194
1.1529527594,0.8230400000,0.8226143564
1.1529672381,0.8230500000,0.8226182088
1.1529781502,0.8230600000,0.8226211122
1.1529879494,0.8230700000,0.8226237195
1.1530133118,0.8230800000,0.8226304674
1.1530675875,0.8230900000,0.8226449070
1.1530718935,0.8231000000,0.8226460526
1.1530823487,0.8231100000,0.8226488340
1.1531541237,0.8231200000,0.8226679270
1.1532091707,0.8231300000,0.8226825688
1.1532156661,0.8231400000,0.8226842964
1.1532396574,0.8231500000,0.8226906774
